comment_text,likes,replies,Analysis_comments
I miss my wework building.. being able to escape and just cozy up on a different floor on a stand alone desk in a corner.. or the phone booth or the couch or the dining table.. 6 floors of fun beautiful design.. the most annoying part of being in an open space is pretending to be busy with work.. look.. I can complete my job in 5 hours.. now I got 5 hours to kill.. just let me hide somewhere in piece and watch anime,0,0,Neutral
I'm fortunate enough to have my own office at 23 years old. It's truly the ideal workspace.,1,0,Neutral
LibreOffice.,0,0,Neutral
Shitty version of 1791L.,0,0,Neutral
"a copy, of a copy, of a copy",0,0,Neutral
Open offices are retarded,0,0,Neutral
Vox is overrated leftist propaganda media,0,0,Neutral
Insert openoffice.org joke here,0,0,Neutral
Sony is awesome hurray for cubicles,0,0,Neutral
Open offices are fascist,0,0,Neutral
Boxes are incidentally also antifascist.,0,0,Neutral
Fake news,0,0,Neutral
"Honestly, open offices are",0,0,Neutral
Open offices suck,0,0,Neutral
yawn,0,0,Neutral
Actulay doesn really say anything,0,0,Neutral
Frank built leaky buildings,0,0,Neutral
fantastic video,0,0,Neutral
open offices definitely cut down on NAPSnnDEFINITELY,0,0,Neutral
Agreed. Libreoffice is superior.,0,0,Neutral
Cubicles are better.,0,0,Neutral
Libre Office.,0,0,Neutral
Open offices are unproductive,0,0,Neutral
LIBERAL PROPAGANDA,0,0,Neutral
not good Vox.. click bait..,1,0,Neutral
Is this shade over BuzzFeed offices loool,1,0,Neutral
I was waiting for The Offices clips. Disappointed.,1,0,Neutral
"The ultimate problem is that jobs suck, that's why people have to be paid to do them.  The worst jobs are gopher ones where people have little to no control over their jobs.",1,0,Neutral
"Boxes are facists, stuiped isn't it calling people fascist who are clearly not fascist....... oh wait",1,0,Neutral
"Read an article about loneliness in the workplace. People don't want to be lonely. Being social is important on life and the workplace.  Open offices try to adress it a little bit, but still don't.",0,1,Neutral
"Hey guys There's a little corolla easter egg somewhere in here, so hopefully I didn't make it too obvious Also like I stated in the video, I live in Texas and I personally know people who have been affected by Hurricane Harvey. This means a lot to me, so if you want to help out with relief efforts here, in Puerto Rico or in Florida (or anywhere else) consider downloading Tab For a Cause completely for free;  You guys are always amazing :)",1910,282,Neutral
I laughed so hard at the title lmao,0,0,Neutral
Delete this. Do not give trump the idea,0,0,Neutral
Why is this channel obsessed with toyota corollas,0,0,Neutral
That dumb as hell. Whoever proposed that should loose their degree wtf,0,0,Neutral
This proves that Sharknado is a lie,0,0,Neutral
"Useless video You can't absorb energy by adding more to it, So obvious. Why do we even have a video for this.",0,0,Neutral
In tHE EYe of A hURRIcane TheERE IS qUIet,0,0,Neutral
It makes a super duper mega nuclear reacting hurricane shooting miniature black holes into space destroying Satan so his tungsten scale triangle collection could implode into a 5 mile long ice cream sundae also destroying Poland for some reason while the hurricane goes to the sun to make green peppers not a thing anymore still keeping Timothy the sad clown alive intell 109 years old.nnnnnnOh and sea cucumbers mutate and take over the world at the year of 2464.,0,0,Neutral
"There are acts of god you cant fight, you see a hurricane you have to get out of the way. But suddenly when  your in a Jager, you can fight the hurricane and you can win Riley Becket.",0,0,Neutral
Hopefully our potus doest decide to test this out.,0,0,Neutral
This guy talking about bullshit. So what happen. If u drop eye of storm? . There has no energy. And core of hurricane. Im not the scientist but. Wonder even if it is strong. Eye is the core. Would it work?,0,0,Neutral
I was just wondering if there is billions of damage what about the jobs created with the clean up & rebuilding of the damage? There's always a silver lining to storms it may not be the best thing about this topic but it's still a way of looking at a tragic catastrophe,0,0,Neutral
Nice biased opinion. ..Puerto Rico's humanitarian disaster..the facts are really out there that they had supplies there even before the storm hit and their truck drivers were busy taking care of their own problems at home and neighborhood to even show up to deliver goods..just sounds like you're trying to make it to be trump's fault like the fake media does,0,0,Neutral
What if you dropped a nuclear bomb into a sink hole? Or volcanoe?,0,0,Neutral
You should make a video where a united Asia or uniting the americas and compare them,0,0,Neutral
does the extenstion use your computer to mine bitcoin?,0,0,Neutral
"As a kid, I always thought that we should stop a Hurricane/ Tornado by tossing a giant boulder on top of it with a catapult",0,0,Neutral
what if a hurricane's energy was somehow harvested to power stuff?,0,0,Neutral
Nah bruh. We all need to do the ami Kami blast_ facing the hurricane to push it back,0,0,Neutral
Is there a way to harvest energy from a hurricane?,0,0,Neutral
"Weilrd therory... Putting energy, heat, into a hurricane shall weaken it... Putting a Tsar bomba into it, would boost the Hurricane, by rising a lot mor superheated air, the pressure will drop immediately. Yes cooler air replaces  but its warmed up by the ocean: the more wind, the more effective.nYou'd just feed the beast.",0,0,Neutral
"Here is a viewer from puerto rico, love the video :)",0,0,Neutral
I think youe brilliant It is so nice that youe finding ways to help support charities. Youe my favourite YouTuber ever,0,0,Neutral
238 bombs in the excat spot wouldnt destroy the ENTIRE CIVILIZTION AS WE KNOW IT u fuking dumbshitt. it would jsut make a explosion in the area NOT SOMEHOW KILL EVRYONE AROUND THE WORLD so fuk u stop with these videos that you pull out your ass everytime you want to make millions.,0,0,Neutral
"Clean bomb doesn't mean radiation free , it means radiation won't last long. You're still gonna die right now.",0,0,Neutral
it wouldn't work cause  the hurricane would evolve into teenage mutant ninja hurricane.,0,0,Neutral
Build a wal around the hurricane,0,0,Neutral
"Why don we just take the hurricane, and push it somewhere else",0,0,Neutral
my nigga out here in texas :') tears to my eyes..so when's the meetup??,0,0,Neutral
HeynDon give North Korea any ideas,0,0,Neutral
0:50 let me stop you right there. The most outlandish theory is dropping Toyota Corolla's into them. LOL.,0,0,Neutral
why can't we just make a non nuclear bomb that is just full of air then boom done.,0,0,Neutral
"I got hit by Irma almost a month ago, and it was quite fun going into the storm Lol",0,0,Neutral
Before i watch video if the tornado keeps going we just fucked up more from all the radiation in the bomb so we just made it worse if it wirks like how i thinkn*Hurricane not tornado,0,0,Neutral
im sure it would of destroyed the hurricanenive watched real nuke films and they took away the clouds durring the explosion and clears the sky .,0,0,Neutral
"Hey RLL, I was wondering, since you've done a video on whether a volcano can destroy the world, can you maybe do if a hurricane can destroy a world?",0,0,Neutral
"The country Trinidad and Tobago are lucky with all the recent hurricanes, they nearly got that country",0,0,Neutral
You'd get nuclear winds.,0,0,Neutral
Jim Kong Un will be able to do this,0,0,Neutral
Thanks for making this video.  It truly would be a lunatic idea,0,0,Neutral
I live in Texas,0,0,Neutral
XD when America like shit there's a hurricane that's going to wipe all of America what are we going to do Mr . President nTrump: Bomb the shit out of it...,0,0,Neutral
This is my favorite channel to watch while doing homework,0,0,Neutral
*Nukes a hurricane*n*Creates a giant tsunami and an even bigger hurricane*,1,0,Neutral
Let Try It RIGHT NOW,1,0,Neutral
"I live in Florida,and it is VERY hectic...trees are down, Roofs are down too",0,0,Neutral
lol  there's one problem with this video; ITS COMPLETELY WRONG,0,0,Neutral
soooo the moral of the story is... bad idea. reeeeaaaalllllyyyyy bad ideaaaa....,0,0,Neutral
why would you do that nget some h e l p,0,0,Neutral
wouldn't it just spray radioactive material into the hurricane? so it will just give the whole US cancer if it goes through it. errrr not particularly sure that would solve many problems,0,0,Neutral
but what if there is a way to destroy a hurricane before it could actually make landfall and cause any damage? nme: and then make fallout which is way worse than a hurricane,0,0,Neutral
its so funny how our standard answer to everything is just like.... Nuke it,0,0,Neutral
So... It turns into a radioactive MegaHurricane...nCool.,0,0,Neutral
a tip when thinki g abkut the tzar bomb. it was suplosed to be and desighned to be 100. not 50 megatons. they only tested her at half power. just saying,0,0,Neutral
I like his intro music,1,0,Neutral
It will rain gold.,0,0,Neutral
Your man sounds like a dick,0,0,Neutral
We should take the hurricane and push it somewhere else,0,0,Neutral
150 kilotons max? you could just use a little boy (hiroshima) or fat man (nagasaki) easy. those nukes are under 30 kilotons,0,0,Neutral
i bet it was an American that thought to nuke a hurricane.,0,0,Neutral
hmmm why we not use a tsar bomb because the radiation in the water...,0,0,Neutral
Nuking a hurricane? reference to sharknado 2.. but they used a special bomb to destroy the sharknado,0,0,Neutral
Why dont we all  just pray to god..how about having a little bit of faith and hope..,0,0,Neutral
"I'm interested in downloading the extension, but I also wonder what they do for money? Do they track the websites you go to or something?",0,0,Neutral
"I'm really curious about Puerto Rico since the hurricane.nIt seems like America isn't helping them enough and I think it could go three ways:nPR does nothing.nPR becomes a state so crises like these in the future will be treated equally as any other state.nPR secedes the United States, or at least has a _very_strong separatist movement.",0,0,Neutral
*Climate change isn't real*nSays a dumb woman with a half muted voice due to stuffed nose.,0,0,Neutral
my name is Maria and why would a hurricane be called Maria ;;plus I was born in 2009....,0,0,Neutral
This is America right here HAHA Somethings causing trouble? Blow that shit up,0,0,Neutral
I always read it as REAL LIFE WHORE,0,0,Neutral
"Trump told Puerto Ricans that what they just had was not a real disaster, just a large storm. Then he explained them what an island was.",0,0,Neutral
what if an hurricane somehow gets into the mediterranium sea?,0,0,Neutral
is costliest even a word,0,0,Neutral
This is the most American video title ever.,0,0,Neutral
What would happen if you dropped a nuclear bomb into a black hole??,0,0,Neutral
what if idid anal with a hurricane,0,0,Neutral
You get a Catalina Wine Mixer,0,0,Neutral
Some ppl should never have been born.,0,0,Neutral
hook hurricanes up to hillarys email server and watch it just get deleted.,0,0,Neutral
Just stop living where hurricanes happen all the time.,0,0,Neutral
And so an atomic bomb is not the most powerful thing on earth.nBut by taking away a small amount of energy could cause a dominow effect dont know how to spell deal with it so it would be a good idea to heat up the air under the hurricane and making the displacment not there with simple earth heat batteries adding heat then taking heat thus solthing global warming and devistating desasters...,0,0,Neutral
i was in the area where the hurricane hit texas right before it did. so glad i left when i did.,0,0,Neutral
Have the Flash run around in the opposite direction,0,0,Neutral
north korea will do that,1,0,Neutral
Trump most def watched this,0,0,Neutral
What about hydrogen bombs?,0,0,Neutral
Use duct tape,0,0,Neutral
Hydrogen bombs,0,0,Neutral
Ask them politely to go away,1,0,Neutral
Your voice sounds totally fake,0,0,Neutral
#nukeharvey,0,0,Neutral
0:57  MY IDEA nnAW,0,0,Neutral
Possibility 1 NUCLEAR HURICANEnPossibility 2 huricane flings nuke some where elsenPossibility 3 huricane on weed,0,0,Neutral
But.... Why?,0,0,Neutral
You came for 3:28,0,0,Neutral
LOL he said Hiroshima wrong,0,0,Neutral
1:14  Jack R. Weed would fit better,0,0,Neutral
would probly sling radioactive moisture every where,0,0,Neutral
kablewy,0,0,Neutral
Drop Toyota corollas,0,0,Neutral
This is dead truths,0,0,Neutral
 it ,0,0,Neutral
drake feat vybz kartel,0,0,Neutral
Bria Myles _ heard Konez beat still ,0,0,Neutral
Im feeling this,0,0,Neutral
Hmmm Tenterden likes that _,0,0,Neutral
Nico & Vinz vibes,1,0,Neutral
Bria Myles ya nah Buffers,0,0,Neutral
its harda 4dem 2do hood shit cos lifestyle changed,0,0,Neutral
,0,0,Neutral
More singing from Konan on these hooks for future tunes is needed. Better that wo wo wo,0,0,Neutral
Good vibes music _ Proud of my girl Nia V <3 Singer/Songwriter,0,0,Neutral
Someone tell these man that you need to be Drake to make Drake type songs,0,0,Neutral
"Other tune was half decent, but this one is actually nice, feeling dis one",0,0,Neutral
Your 12?,0,0,Neutral
Bria Myles is SOOO BUFF,0,0,Neutral
Jheeeeez,0,0,Neutral
no.,0,0,Neutral
Drake ft Movado For Me,0,0,Neutral
Left the hood behindd,0,0,Neutral
Fucking LIT_ㄢ,0,0,Neutral
Nice _,0,0,Neutral
Clean,0,0,Neutral
,0,0,Neutral
Konan made this a banger,1,0,Neutral
Tune for autumn 2017 Warm nights spliff munch _ゐ_,0,0,Neutral
,1,0,Neutral
Tune for the gyal dem ,0,0,Neutral
Depressing,0,0,Neutral
Vybz kreptel ,0,0,Neutral
auto tune 10/10,1,0,Neutral
1000 th comment,0,0,Neutral
"fucking hell, krept looking like Whoopi Goldberg",0,0,Neutral
Man like Vybz Kreptel,0,0,Neutral
Dead,0,0,Neutral
Nice ,0,0,Neutral
Krept turn dancehall artist now??,0,0,Neutral
Wavey,0,0,Neutral
Don't you mean. nnKonan Ft Vybz Kartel lol.... nnWaves  anyway nBanger.,0,0,Neutral
GOT THIS ON REPEATTTT ITSS SOOO LITTT ,0,0,Neutral
Marry me,0,0,Neutral
Pile of shit,0,0,Neutral
Versatile.,0,0,Neutral
This tunes too wavy,0,0,Neutral
This is frosty ,0,0,Neutral
Krept Kartel,0,0,Neutral
yes,0,0,Neutral
,0,0,Neutral
Bringing the vibes,1,0,Neutral
Better than wo wo wo,1,0,Neutral
I Make Hits.  That is all. Subscribe of you're an artist. Thanks,0,0,Neutral
1000th comment.,1,0,Neutral
Tune This,1,0,Neutral
Bria Miles making moves,1,0,Neutral
Bria Myles,2,0,Neutral
BANNGGAAAA,1,0,Neutral
Krept spun this,1,0,Neutral
Bria myles,2,0,Neutral
The beat is actually harddddddd_,0,0,Neutral
Can someone tell me which Puma pair of shoes these are at 3:13 ? Thanks,0,0,Neutral
The flow krept adopted for this track is from Kartels song virginity,0,0,Neutral
"Lol, is this supposed to be the opposite of Demi Lovato's 'For You'? XD",0,0,Neutral
From my story and dont waste me time hard trap music to freak of the week and this shite song,0,0,Neutral
"No point calling them  sell outs  Music has been heading towards this sound for years especially for these type of artists it's development and it won't ever stop you gotta roll with what's hot, everyone fucks with this sound now, big up good tune ",0,0,Neutral
Bring back the old krept and konan wtf is this _,0,0,Neutral
The wave is real ,0,0,Neutral
"This song is so shit, he just slurs horrible artist.",0,0,Neutral
"This and wo wo wo are just Wank, thought your ment to be helping set the grime scene alight not this shit with your cuntish accent bollocks",0,0,Neutral
"the fuck happened to you two... fuck me RIP the good kept and Konan, you two just sound like everyone else now. shits dead",0,0,Neutral
"Have a listen to the recent song on my channel, any support means loads.nnAlso big up Krept&Konan",0,0,Neutral
Krept's verse is immaculate I couldn't compose myself in my reaction ,0,0,Neutral
"I like this Krept and Konan more than the old, this is what we call versatile",0,0,Neutral
AYEE KREPT IS THAT HOW YOU MAN ARE GOING ON NOW YH ? ,0,0,Neutral
Solid. But that melodic Popcaan ting he did on Come Closer remix. Triggered me,0,0,Neutral
"why am i so late on this jam, love it and the video ",0,0,Neutral
"20 year old Rapper/Singer from Preston, UKnn is my new music video, leave me a comment and like the video if your feeling itnnAll your time and support would be appreciated",0,0,Neutral
Is it me or do they sound off beat?_,0,0,Neutral
Krept should've sat this one out,0,0,Neutral
I'm here for Sophia Ray thats it.,0,0,Neutral
This has Drake written all over it.,0,0,Neutral
Not feeling this one,0,0,Neutral
Song is wavey... But the guitar sound is so wack,0,0,Neutral
The only reason I sat through this was the women tbh,0,0,Neutral
I pressed the like button on the very first second I hear the first verse lol _,0,0,Neutral
Banger but they literally stole the drums and vibe from Drake  Controlla,0,0,Neutral
This is the same guy who did Last night in LA ,0,0,Neutral
Did Krept and Konan make a deal with the mermaids?,0,0,Neutral
Fav song of the year  love krept sounding like kartel _わ_,0,0,Neutral
"My new single Two Sides To You is now available on Spotify, iTunes, Amazon, GooglePlay and more nHead over to my Facebook page to get the links Facebook.com/SayshaWilliamsMusic. Xo",0,0,Neutral
Banger  the definition of versatile. And they from the skreets  's in 7,0,0,Neutral
I hope 7 Nights has this vibe all the way through. Not feeling Wo Wo Wo atm. I think 7 Days gonna flop,0,0,Neutral
These are one of the best Beach I've ever heard,0,0,Neutral
I met krept he was sitting on my god fathers bed now when I go there I sit on the same spot,0,0,Neutral
Konan can actually do better on his ones with this type of music,0,0,Neutral
"got your girlfriend going down in the hilton.....now she got a mouthful o children  09 kones. nnwhat a difference, this is real him",1,0,Neutral
Its mainly the foreigners and Muslimsn hating on this song cah  they don't understand us  Jamaicans ,0,0,Neutral
1 like and ill shoot up my school,1,1,Neutral
Nice song but not for me,1,1,Neutral
Krept and konan livin life out of the hood respect for that but they're music has just been weak tbh,0,0,Neutral
Rah these man need to allow the dead singing they sound like a b tec kc n jojo smh _う锔,0,0,Neutral
"The main differnece between good open office and the terrible one is the height of the ceiling.nJust look at the Wright麓s Johnson Wax Headquarters.. the ceiling is so high comparing to standart shitty offices.nYou can have the best furniture and layout, but if your height of the space is not enough you are just in a fascist box.",0,0,Neutral
"Finally Lately open offices are under attack again and again, I personally hate them. Zuckerberg was very proud of having the biggest open office in the world, and honestly  it's horrible.",0,0,Neutral
They give you a more open concept,0,0,Neutral
what everyone loves about the VOX is how detailed and accurate they do their research before making their videos.,0,0,Neutral
Well closed offices where overrated at one point too but I do agree closed offices are better.,0,0,Neutral
"I like cubicles though, you can't really personalize 'open offices' without infringing on your neighbor's rights.",0,0,Neutral
Hey I have heard of Frank Lloyd Wright because of the road named after him in Arizona.,0,0,Neutral
"Open offices weren't created by hip millennials Chill Vox, don't cut yourself on that edge.",0,0,Neutral
Sounds like someone wants a private office at Vox,0,0,Neutral
$80 for att fiber 200 down 100 up too much to use,0,0,Neutral
"This video was very interesting to me in particular because I am an Architecture student, but i think the title We need to talk about Open Offices or Rethinking the 'Open Office' would have been better suited. Great video nonetheless ",0,0,Neutral
Wright was a hipster  before it was cool.,0,0,Neutral
"Ola Phil,  Got that list you asked me about yesterday.  Great service. They guarantee privacy.  ",0,0,Neutral
I feel like this is a video for your boss lol.,0,0,Neutral
open work space also meant everyone can spy on each other. great for the boss,0,0,Neutral
"Even as a college student I never liked open seating libraries.  I always gravitated to one of those individual study booths with high walls.  Too much distractions if I just sit at an open study table with other students coming and going, talking, and even sometimes not studying at all but sleeping.",0,0,Neutral
Offices in general are overrated. Spending 10 years of your life in whatever kind of office is cruel.,0,0,Neutral
stop saying copy of a copy of a copy we get it it's not a clever line or anything just stop.,0,0,Neutral
"id much rather have closed spaces. i worked at an open concept layout, hated it. id rather have some cubicles and whatnot",0,0,Neutral
Is it true in case of open libraries too?,0,0,Neutral
Open office is distraction less productive not in my own world not in the zone.,0,0,Neutral
Same as open concept schools,0,0,Neutral
"My first experience in an open office was a nightmare. A coworker, who had collections as a part of her job, would get rather feisty with a past due account  while I was trying to sell to a new one.  nI kept trying to mute her out when I wasn't talking but then she'd shreik while I was speaking and I wanted to crawl under my desk and die.  So embarraising.",0,0,Neutral
Please do more videos about architecture,0,0,Neutral
"You talked a little bit about how real estate agents see each square metre of space as a dollar sign and i agree. Its one of the driving factors behind the continued bastardisation of tge office designa you've previously mentioned.nThese days the best examples of office design acknowledge the need for not just open and closed spaces, but activity specific work space. You have to take in to account the kind of work your office performs daily and design spaces that accomodate to to those sorts of tasks. nGreat clip",0,0,Neutral
This is so wrong in so many ways.,0,0,Neutral
the nearly 10 full years of your life you spend inside the 4 walls of one roomnnPlease kill me now.,0,0,Neutral
"I really don't like this series I haven't learned anything, I've just been complained to for 2 minutes",0,0,Neutral
"_      #_      #_   #_   #_      #_      #_   #_nJesus Christ promises all who believe in Him eternal life.nHe died for us rose from the dead, and Now He lives forevernHe will also heal your body",0,0,Neutral
Now it makes sense sadly.,0,0,Neutral
"Just as the copies of Frank Lloyd Wright degraded open offices, Vox's attempts to copy Errol Morris and Eugene Jarecki are degrading cool documentaries. nnSeriously guys, your topics are cool, but these are overproduced in really boring and derivative ways. You don't need to lay the 'cool' on so thick...",0,0,Neutral
"Wish I could post a picture of the view from my private office overlooking downtown Vancouver across False Creek with mountains as the backdrop. I face the window. Awesome I can nap when it hits me, eat lunch slowly at my desk watching this video and generally relax until I get home with my toddler and 5 year old and dinner, and bath and bedtime...",0,0,Neutral
"...as long as you don't take my pager, typewriter, overhead projector, & franklin planner; then i'm good",1,0,Neutral
Color me surprised when they mention someone calling a box fascist.,1,0,Neutral
OPEN OFFICE I knew i wasn't a racist.,1,0,Neutral
Open offices suck. Productivity gets squashed.,0,0,Neutral
Cubicles > Open offices,0,0,Neutral
Ughhh that whistling S sound makes me cringe,0,0,Neutral
Bureaulaanshaft,0,0,Neutral
Vox supports and defends terrorist,0,0,Neutral
It's true.,0,0,Neutral
Office workers are overrated.,0,0,Neutral
Morden works? = copied old works => new stuffs,0,0,Neutral
slap a design hipster TODAY,0,0,Neutral
Vox is so...nnnnnnOverrated,0,0,Neutral
Vox is overrated,0,0,Neutral
*Unique gifts*n*New Year gifts*n*,0,0,Neutral
I feel like puking _あ I hate offices in any shape or form,0,0,Neutral
Monks didn't have problems working that way because they weren't talkative,0,0,Neutral
open offices actually hinder my productivity and creativity.,0,0,Neutral
The open office thing started in large cities with Lofts. Then the loft thing became hip and trendy. It's that simple.,0,0,Neutral
Want to make MONEY FROM HOME TODAY GUARANTEED get started here IT WILL change your life click the link and GET STARTED TODAY ,0,0,Neutral
the box is fascist symbol? then circles are communist.,0,0,Neutral
I have never been so miserable as I was when I have to listen the guy at the desk next to me sniffle and snort up snot every 10 seconds for 3 solid years.  Open offices are bullshit.,0,0,Neutral
How dare you VOX their not overrated their beautiful creatures and if you're just racist and jealous.,0,0,Neutral
"A lot of people do things based on the trend. If it is trendy, hyppie and indy to have open spaces  they do open space etc. Everything is fashion, people are following a fashion, but the days when this fashion becomes something old and then an older thing becomes fashionable again will come. Then today's trendies, libtards and other leftists will feel old and outdated.",0,0,Neutral
I just can't get over the massive dichotomy between the overwhelming support given to Vox's nonpolitical videos and the fervent hatred shown toward its political ones.,0,0,Neutral
"I've built out several offices over my career and this is all true.  It's ALL about packing people in for least cost.  The negative impact on productivity is palpable.  nnYes, there are some groups which work well in an open config but NOT core developers  they need to concentrate and the audio and visual distractions of open plans lower productivity  they're being paid high salaries but it's wasted on sweatshopstyle workplaces affecting productivity.nnThis is also the reason we have mushy silent keyboard  so not to bother others sitting next to you.nnA forcefeedback clicky keyboard make you a much better and accurate typist as you get a feel and audible feedback as you work.  The IBM 5150 Type M keyboard is a treasured find and why new variants on the mechanical KB are back in vogue again at home where you can make as much noise as you want.",0,0,Neutral
I recently worked in a real open office... no cubicles. It was horrible.,0,0,Neutral
I'm a conservative but I have to admit vox makes some good interesting videos.,0,0,Neutral
"As an Interior Designer, this is so true, it is a lot cheaper the open office way, and in my office my boss put us in one single big desk, and I HATE it, I mean, I don't need to interact with my coworkers, we all need our own space, our way to say Hey, this is my desk. And with our clients it's different, we barely propose to them an open office.",0,0,Neutral
"Boxes a fascist symbol? Perhaps Wright said something else, but the crappy audio recording got garbled and twisted his words or something...",0,0,Neutral
that particular open office by Wright was notoriously leaky.,0,0,Neutral
Grank lloyd wrighnt is the undisputed king if architecture,0,0,Neutral
Did you just spend 6 minutes telling me that a poorly designed office is overrated even when it's called an open office?,0,0,Neutral
"This is the kind of Vox video I enjoy watching, purely educational",0,0,Neutral
I was hoping that he would include George Nelson. Components of this furniture were marketed as the action office. Better drink a lot of coffee.,0,0,Neutral
The best place to work is from home. Full stop.,0,0,Neutral
"@Vox lovely format, but you spoke very vaguely, never saying WHAT Wright did right imitators did wrong, or what the problems with open offices today actually ARE.",0,0,Neutral
Frank Lloyd Wright  one of the architect legend,0,0,Neutral
I had to think about Fight Club through the whole vid,0,0,Neutral
"For creativity, it's imperative that some people have their own space to work. The open office format is distracting if anything and doesn't give adults the privacy we rate as professionals.",0,0,Neutral
how can you hate the cubicle?,0,0,Neutral
I think he meant the boxes are communist,0,0,Neutral
And that's the reason why you should go freelance,0,0,Neutral
People don't slack off as much in open office plus get more people in the same space,0,0,Neutral
"Yes Thank you, let's get the word out Open office spaces do not help in doing 'deep work' which is the only valuable state of mind in a knowledge economy.",0,0,Neutral
"I HATE OPEN OFFICES I designed many open offices, these are offices suitable for extroverts and cheaper, that's why a lot of people like it. I need my enclosed space And I too, ended up using headphone to create my space. Damn it",0,0,Neutral
"should be ended with scene from Office Space, when they slaughter the copy machine",0,0,Neutral
Take a shot everytime he says office _,0,0,Neutral
Wow I so lucky to have my own private desk that not like the one described above,0,0,Neutral
Wow. Something that Trump doesn't have to do with anything in this vid? Is VOX back to normal now?,0,0,Neutral
"A open office sucks, at leas for the most parts. What you want is a hybrid. A normal office area and a open office area so you get the best of both worlds and then you can combine them together into a environment that functions for your specific work force.",0,0,Neutral
"This is the good stuff Vox. I think I talk for most saying that we prefer this over the political stuff. I know it likely takes more time and planning, but it is definitely worth it, keep it up :)",0,0,Neutral
"If you want an office you gotta earn it, simple as that",0,0,Neutral
looks like somebody needs a private office space lol,0,0,Neutral
Open offices are garbage. Constant interruptions kill productivity.,0,0,Neutral
Bungie had an open office during the development of halo 2.,0,0,Neutral
"Open spaces are just a pain, specially when somebody eats his smelly lunch at his desk.",0,0,Neutral
Dose this channel post daily?,0,0,Neutral
I think vox is the better stronger less sjw buzzfeed ,0,0,Neutral
"I work for New York City, and Bloomberg decided that all New York City offices would switch to openoffice right before he left. So now we are all in an open Office environment, and it's terrible. Someone having a conversation 20 feet away completely distracts you from what you're doing. It's like Bloomberg wanted to help his fellow hyper capitalists prove that government workers were inefficient by putting us in an environment that was guaranteed to make us less efficient.",0,0,Neutral
"I think offices should be designed by the employees with only a few rules. One rule is that it must be a mixture of open office and private rooms. The walls should not be fixed but can be detached and laid out in any layout the employees like  even diagonal walls. Private rooms can hold up to only 3 people. A few rooms must be available for single workers. Now the fun part: No one has a fixed space. You grab whatever you like when you get to work, provided someone hasn't taken it already. After 6 months, the employees must layout the entire office again. Final rule: the boss and other execs don't get private offices. They have the same as everyone else.",0,0,Neutral
"Great video, if anyone knows more documentaries about office desing, please share with me",0,0,Neutral
DO YOU KNOW WHAT OVER RATED EVEN MEANS???,1,0,Neutral
1:07 Pinnypenching?,0,0,Neutral
Pinny Penching? 1:06,0,0,Neutral
pay your SB Nation writers,0,0,Neutral
Ew open offices ,0,0,Neutral
Immigration broken drawing crowd sixth barely painful civil gaze.,0,0,Neutral
,0,0,Neutral
Mad one krept,0,0,Neutral
Like 1:47 was that kartel?,0,0,Neutral
Wavey,0,0,Neutral
ROCKING DUN NOOOO. ...,0,0,Neutral
New fav,0,0,Neutral
If this was drake everyone would feel it stop hating its a banger,0,0,Neutral
Krept stepped in like spragga benz or some person,0,0,Neutral
"This is one of them songs that arent nice at first, but then u loveeeeee ittttttt",0,0,Neutral
This is dead truths,0,0,Neutral
Nico & Vinz vibes,0,0,Neutral
Krept Kartel lol,1,0,Neutral
 it ,0,0,Neutral
drake feat vybz kartel,0,0,Neutral
Bria Myles _ heard Konez beat still ,0,0,Neutral
Hmmm Tenterden likes that _,0,0,Neutral
its harda 4dem 2do hood shit cos lifestyle changed,0,0,Neutral
,0,0,Neutral
Good vibes music _ Proud of my girl Nia V <3 Singer/Songwriter,0,0,Neutral
Bria Myles ya nah Buffers,0,0,Neutral
Your 12?,0,0,Neutral
Bria Myles is SOOO BUFF,0,0,Neutral
Jheeeeez,0,0,Neutral
no.,0,0,Neutral
Drake ft Movado For Me,0,0,Neutral
Left the hood behindd,0,0,Neutral
Fucking LIT_ㄢ,0,0,Neutral
Nice _,0,0,Neutral
Clean,0,0,Neutral
,0,0,Neutral
Tune for autumn 2017 Warm nights spliff munch _ゐ_,0,0,Neutral
Tune for the gyal dem ,0,0,Neutral
Depressing,0,0,Neutral
Vybz kreptel ,0,0,Neutral
1000 th comment,0,0,Neutral
"fucking hell, krept looking like Whoopi Goldberg",0,0,Neutral
Man like Vybz Kreptel,0,0,Neutral
Dead,0,0,Neutral
Nice ,0,0,Neutral
Krept turn dancehall artist now??,0,0,Neutral
Wavey,0,0,Neutral
Don't you mean. nnKonan Ft Vybz Kartel lol.... nnWaves  anyway nBanger.,0,0,Neutral
GOT THIS ON REPEATTTT ITSS SOOO LITTT ,0,0,Neutral
Konan made this a banger,1,0,Neutral
Marry me,0,0,Neutral
Pile of shit,0,0,Neutral
Versatile.,0,0,Neutral
This tunes too wavy,0,0,Neutral
This is frosty ,0,0,Neutral
,1,0,Neutral
yes,0,0,Neutral
auto tune 10/10,1,0,Neutral
Bringing the vibes,1,0,Neutral
Better than wo wo wo,1,0,Neutral
1000th comment.,1,0,Neutral
Tune This,1,0,Neutral
Bria Miles making moves,1,0,Neutral
Bria Myles,2,0,Neutral
WHEN DID THEY FREE KARTEL?,0,0,Neutral
7 days. But this sounds lit.,0,0,Neutral
Man be looking like sisqo and shit wo wo wo,0,0,Neutral
