comment_text,likes,replies,Analysis_comments
"As inspiring as these lyrics were and this message is, reading the comments was equally uninspiring and disheartening. It's terrifying to know that no matter what Trump does his supporters will still back him. Eminem used his platform as one of the most well known artist ever (not just rappers) to bring to light issues that are incredibly important and need to be talked about. Charlottesville happened, Vegas happened, The terrible response to Puerto Rico happened, Trumps support of the kkk and obvious racism happened...ohhh and that little thing in North Korea is happening right before our very eyes Yet you still support him, there's so many more terrifying examples of Trumps awful leadership and yet you still support him no matter what. I so desperately wanted to put a question mark at the end of that last statement but at this point I know it to be fact. Maybe that's why Eminem felt it necessary to draw a line in the sand. I will say it's a sad day when any line needs to be drawn in the sand.",12,6,Positive
This is cringe and whack as shit and this is coming from a former long time fan.,4,0,Positive
"trash...no wonder kids now a days grow up having no respect for authority.  Donald Trump is the President of the United States of America. You may not like or respect the man because of whatever reasons, but you should have respect for the title he holds whether you feel he deserves it or not.",3,0,Positive
Was he on drugs? He's breathing like he's on speed.,3,0,Positive
Eminem the bast,7,0,Positive
barely bussn a sweat & breathing so    HEAVY    Marshall,0,0,Positive
LOL,0,0,Positive
JRoc the microphone assassin,0,0,Positive
Jea Eminem,0,0,Positive
Lol this isn't eminem tho,0,0,Positive
Fool cant even rap,0,0,Positive
Truth,0,0,Positive
Sucks,0,0,Positive
7 days ago lol,0,0,Positive
Biggest waste of 5 mins.,0,0,Positive
Cringiest thing  x 1000,0,0,Positive
very bad unoriginal MSM brainwashed fool,0,0,Positive
Im with you Eminem,0,0,Positive
What a joke,0,0,Positive
this is utter shit,0,0,Positive
trump sucks fat dicks,0,0,Positive
,0,0,Positive
,0,0,Positive
he aint even trynna spit fire he just preaching,0,0,Positive
Happy birthday Eminem,1,0,Positive
maga,2,0,Positive
WACK,1,0,Positive
I loved it,3,0,Positive
#eminemfornextpresident,3,0,Positive
"180k trump supporters disliked the video, they chose poorly",5,1,Positive
Part of the 200 billion raise budget to the military included cutting retirement benefits for soldiers and pensions are practically a joke if you join now that has pass. Yet stupid Mothafuckas still support that garbage. Ain't that something.,0,0,Positive
"Search where the calm before the storm quote originally came from, it's a strong warning.",0,0,Positive
"This guy is cringy af but ya have to give him points for trying, try something better dude, not edgy enough",0,0,Positive
Washed up.................... LMAOnOnly car worth a shit there is the old caddy LMAO,0,0,Positive
"I bet racist whiteboys who supported Em no matter what now thinks he's not the best anymore. I've heard diehard fans saying all his albums are in the garbage right now.nIf you were never a fan, Eminem won't miss you. The truth is, you were never a fan, you just hopped on the bandwagon because, it was another opportunity to spread your racist whitesupremacist agenda. There has been way too much black rappers and even latino rappers who has outclassed Em's style but you didn't care, but all of a sudden a Whitman pops up and all of a sudden he's the best. Just like he himself admitted, if Em was black, you wouldn't have shown so much support and and now that he shows he stands for equality, your true agenda just showed up. Racist white supremacist bastards.",0,0,Positive
yo M...rather than just trying to be part of the propaganda negativity Media train that's fueling more hostility and DivisionnnPositivity United through peace is what should be the mission but just because you have a platform in your famous doesn't mean that people will continue to listen when you ranting and ravinnstand back take a look Now Understand we all know government of the crooks I'm selfeducated and Behind the Walls for years I've read many books but I don't do this for kicks if it looks or for tricks or just for the hell of it to bullshtttt....nTrying to get your attention and by the way also I meant to mentionnnAlways Remember that united we stand divided we fall nnyo M... if you're down for the good of all... then pls recognize that love is the weapon you're coming with too much hatred you need to get to Steppin nnN anything else you're going to TrynnFirst start by apologizing to America and correct yourselfnnornya gonna wreck yourself.nnlol trudat ... Jus sayin :),0,0,Positive
"Awful.nI choose not to vote.nI knew Hillary was an evil baby eater witch, and Trump was gonna flex on the world, hard keep up the MAGA front to the American people, while running proxy wars in the background, just like Obama, Bush, Clinton, Reagan, etc. nI refuse to have any of their blood on my hands.nAmerica should have an America First mindset, as should all other countries that want to take better care of their own.nEverything Eminem is rapping about is pure propaganda mainstream narrative talking points.nLyrically, this was impressive, but the message, like many Eminem tracks, is awful.",0,0,Positive
He rapped too long about TrumpnShowing off his retarded fist pumpnNow his car battery needs a jumpnI'll give his punchable face a lumpnBut not before I finish this dump,0,0,Positive
*YouTube is scrubbing negative comments* I've seen many disappear. nThis is bullshit. They've deleted TWO of mine.,1,0,Positive
crack is one hell of a drug cuz,1,0,Positive
Eminem is #officially #Black,1,0,Positive
"And when someone with a voice speaks up you guys criticise them like that's what people with power and shit are suppose to do you dumb fucks everyone saying we need to kill this and kill that,  just a bunch of depressed insecure cry babies # death to the white race were all one now",0,0,Positive
Check out 4:10 best apart to me,1,0,Positive
I'm guessing he voted for Hillary Clinton.,1,0,Positive
"Also throwing it out there. I like Eminem. I'm not a fan of Trump.nnThis was weak shit. No nuance, no fresh or interesting point, no beat, nothing special about it. It just comes off as corny pandering to people who hate him but don't know what to do with their emotions. Eminem's a talented guy, but this shit was just phoned in.",2,0,Positive
*sips cup of coffee that I don have* nothing like watching people throw a huge hissy fit over a freestyle on trump. it one thing to comment how this is a dodgy move but to hate Eminem entirely for one thing he did just proves that youe no better,1,0,Positive
"What a pathetic butthurt snowflake loser, i can't believe i used to like a couple of his songs back in the day",1,0,Positive
This fool dont know what hes taking about,1,0,Positive
This sad shit feels like a new he will not divides us shia labeouf bullshitnVery bad eminem veeeery bad ....,1,0,Positive
"This is pure cringe...the worst wannabe hasbeen rap I've ever heard....even Eminem doesn't know he himself is washed up, just fade out...loser",2,0,Positive
"Trumps obviously got balls though.nnAlso in regards to trumps racism and history off not employing black people, this shows to me that a few hundred years ago, trump would not of been the type of who would of wanted Africans kidnapped into slavery.nnEminem, the enemy is not the diplomatically racist trump. It's the white people above and below you who preach liberalism and diversity yet practice division and racial profiling.nnAlso Eminem, some types of the black lads that your defending are the type that rob, prey on and detest white people. They pimp girls, hate white girls and I could on.nnIt's about time someone in power spoke out and stopped beating around the bush.",0,0,Positive
Wow Damn Fire ,2,0,Positive
Finally.been waiting for this a long time.eminem may be the most inteligent american alive.respect man.,11,2,Positive
Trump Sucks,3,1,Positive
Oh and what better way to fight racism by insulting a person because the color of their skin?,0,1,Positive
I think the drugs are finally catching up with you.,0,0,Positive
Piece of shit,2,0,Positive
Vanilla Ice drop harder lyrics than this establishment sucka. Feeling that backlash now ain't ya son?,4,1,Positive
Eminem looks cool with a beard,0,0,Positive
"The English word for trump means fart, so here you have it Donald fart wet fart.",0,0,Positive
Y the hell would anyone want our President to fail? All these dumb celebrities have lost my respect.,0,0,Positive
WTF he looks so different now he hasn`t aged to well lol.,0,0,Positive
"Peckers or packers? Cause you a cracker, you white pecker",0,0,Positive
"I find it absolutely amazing how people are saying he's lost touch with his fans. You couldn't really be his fans if you're racist conservatives. Ever listen to Mosh? It's crazy, 100 years later and half of America have forgotten why they fought in WW2 and have started back peddling to ole Jim Crow days.  well done.",0,0,Positive
Eminem your poor thing. I hope you are feeling better.,1,0,Positive
eminem is old af now,0,0,Positive
Can't he blast a new album?,1,0,Positive
I lost all respect for mm being a sale out. looks like he's paid off . Trump did introduce slim years ago now he turns around and disses the man in office who actually cares for its people. guess he's to rich like Rosie . nre jump start your fame originally like how you got famous. I was a huge fan from your first major album slim shady up until this day 10/18/2017 when I heard this B's that's not like you at all,0,0,Positive
Aww someone is trying to stay relevant,0,0,Positive
Did he fall down and hurt himself again. Sounds like this guys brain is fried. I was his fan until he told all his fans to go fuk off in this video. He so week and used like a dirty used condemn. Nobody even respects him or his flip flopping gay fudge packing sorry wack a$$ rhymes. He sucks now. Probably from now on too. Everyone knows Eminem is a total sellout..,0,0,Positive
I wonder how much Hilary paid him to make this.,0,0,Positive
Everybody that's woke has been waiting for this Americans are turning against their government. Americans know there is more of us than them. _ I'm absolutely loving this and happy to be apart of this generation.,0,0,Positive
Awww_ I got a middle finger from Marshall,0,0,Positive
"Hi everyone, I made a remix by adding these Eminem's words on a music on my yt channel",0,0,Positive
Obama accumulated over 10 trillion it Debt . More than  every orther president combined. Not trump. Ask hilary. + your freestyle sucked and you planned it. You suck,0,0,Positive
this is poetry slam..,0,0,Positive
Am in the only one who thinks this was vastly overrated and down right cringe?,0,0,Positive
He looks old damn  Just like the NFL you take the bait.  I listen to music escape political bullshit not to hear this.  I used to like you but what ever Freedom of speech as they say Social media is what's wrong with this world.,0,0,Positive
"Man, just sing..ok? No talks about politics hohoh",0,0,Positive
OMG.nI love this.nI really understand this most Hip Hop I'm slow to understand.nThank you.nContinue speaking against injustice.,0,0,Positive
NOW WHY ISN'T THE PRESIDENT CALLING FOR THE ARREST OF MARSHALL MATHERS?,0,0,Positive
I'm not a trump supporter. And I agree with everything he said here. But this freestyle was one of Eminem's worst. It wasn't that good.,0,0,Positive
"Well if he does build it i hope it reinforced with bricksnnRacism is the only thing he fantastic 4, and he orange. nnThis was so shit i find it hilarious people are trying to praise him for it when hes clearly fallen off with his freestyle skills...",0,0,Positive
Subscribe to me and I will sub back just reply I subed <3,0,0,Positive
"he's beginning to feel like a crap god, crap god",0,0,Positive
Come on WE NEED SLIM SHADY PLEASE slim Come back,0,0,Positive
"Hopefully he able to reach some of his fans who support trump, the man has a platform and is using it.",0,0,Positive
not to mention when he says calm before the storm what in the hell...  em new he had the balls for anything and everything he didnt need to announce anythingn anyone thats a true em lover knows this fact.,0,0,Positive
wow its still relevant I am gonna keep making more spoof videos on it people are still posting like seconds ago,0,0,Positive
Omg that so does not look like him who is that???,0,0,Positive
Lol at all the white racist Trump fans mad at Eminem.,0,0,Positive
You're not black,0,0,Positive
0:47 wtf he gets lights in his eyes _ぃ,0,0,Positive
Everyone who's saying it sounds like shit wasn't really listening to what he said. Disregarding his words because it didn't sound good without a beat. You people got your priorities all fucked up.,2,0,Positive
"lol butthurt Trump supporters in the comment, 99% of their excuse is ''Eminem suck now'' awww did you used to be a fan? Like he said, he will do a line between you and him, not his fault if you support a dumbass",3,0,Positive
"To those Trump dickriders saying omg eminem is such an idiot rip eminem hes stupid .. Just try to get as half famous and rich and successful as he is then your opinion MIGHT matter a bit. But for now, keep being toxic, thats all y all good for. :)",1,0,Positive
This is the one rap battle Eminem lost. And Donald Trump (God bless him) didn't say one thing,1,0,Positive
dumb Americans Y'all stupid af... y'all lack common sensenstop kissing this white boy's ass and watch this videon,1,0,Positive
Damn never thought it'd happen...but the damage of drugs caught up to Em,1,0,Positive
"The pot calling the kettle black. It only takes listening to his lyrics to see that you could not be more of a hypocrite. Either drag yourself down with Trump and be honest about everything you stand or stood for, or stop repeating the same ol' crap with a different spin on it.",1,0,Positive
Thats the first time ive seen him wear a chain,1,0,Positive
"damn em you must have wanted a fan energy boost or some shit , you hated politics and they hated you , now all of a sudden this ? how much and who paid you ???",1,0,Positive
"Eminem is a legend, nJust lost a bit of his talent",2,0,Positive
"Wtf is my mans illness.  Cause Colin protested and trump made a comment about them doing it..... always been a fan of em,  favorite rap artist etc etc.  But now I'm not sure yo... this shit made no sense. Almost like he just wanting black people thinking look guys,  I'm with you,  I'm rapping on behalf of you all,  look at me.  And trump never said anything bout black people,  or the black players  being spoiled rich  athletes etc etc.  And now all this gonna do is cause even more racist tension and issues that were not there before and don't need to be,  by saying what he just did And being as influential as the man is knows he has power to alot of people's to cause these shits,  dividing America. He's paid to do all this shit people,  don't you realize this man. He is a rich illuminati affiliated high up involved with agenda to rip us all part from eachother and all the ones that are saying your the Shit EM,  good job em,  ohhh he cares so much about all this shit , PLEASE wake the HELL up peoples,  for real.  Common sense,  well only common to the woken the ones still asleep will not get it and will always follow the Hurd. Funny thing is,  he called out trump to say he's be flying around till the bombing stopped,  but, I bet EVERYTHING,  that this man right here talking this shit,  would he the first one in his underground mansion underneath his upper mansion. Also waiting for everything to stop.... He aint gonna be out there in the front lines helping us or taking action on the bullshit he just spoke and if ANY OF you believe that then I truly feel bad for yous,  sincerely.  We as Americans need to stick together with all colors  and sex.  Real talk.  Trump ain't rhe problem,  it's shit like this from powerful peoples getting us lower funded Americans rowd up angry ready to fight everyone,  going against our  leader no matter what we think bout him.  Ain't am easy job by any means PERIOD.  And fir anyone that's a believer of our Lord and savior which I hope everyone reading this stuff,  thw bible specifically says that we are to respect and follow our leader because they are out leader.somewhere on the lines of that but it most defInitely says were supposed to respect our leader as in our President .  What this man just did or is doing I should say is teaching the young people that look up to him unfortunately and the older fols such as myself all to go.against the bible and fall into the big agenda,  depopulation,  dumbing down and bring upon us our own destruction  . Understand yes this does sound a little outlandish but if you do your research and study for yourselves and read, look and pay attention to every thing happening in our world today specially our own country you will see how outlandish its actuallY NOT Much more id like to say friends and things i know I probably forgot but its late, I'm very tired and gonna stop before I start going off in different directions off topic etc etc.  Plus my wife is giving me that look,  ha. Time for bed .  Thanks everyone for your time and have a blessed day when your up.... take care and be safe.",2,0,Positive
lol no captions are available for this video,1,0,Positive
"As a black Republican, I see nothing wrong with this rap.",1,0,Positive
Real cringeworthy. Also good job on taking the George Bush style You're with us or against us mentality. Real shows whose the rational side here.,1,1,Positive
"650,000 white men gave their lives trying to abolish slavery..but every white man had ancestors that enslaved african americans..you are not as intelligent as tupac,never will be",0,1,Positive
eminem actually white nope. all he knows is how to feel sorry for himself. and his rhymes making up words that aren't real isn't rhyming.   its what a first grader would do.  i almost feel sorry for him.  hes totally lost and doesnt even know it.,1,1,Positive
Overrated artist ,0,0,Positive
John Doe....get a grip,0,0,Positive
Is this ememn,0,0,Positive
CRING KING 2K17,0,0,Positive
Wow. That was embarassing.,0,0,Positive
EMINEM 2020?,0,0,Positive
He lost his 'humph',0,0,Positive
What a DOUCHE,0,0,Positive
,0,0,Positive
,0,0,Positive
Check my boy out,0,0,Positive
When is Curtain Call Coming?,0,0,Positive
Eminem died a decade ago anyways..,0,0,Positive
he always rhymin with orange,0,0,Positive
Ohhh dayumn ,0,0,Positive
#UNCENSOREMINEM ,0,0,Positive
"Donald Chump deserve that, big brops to Eminem.",0,0,Positive
kinda cringy............ _,0,0,Positive
Eminem 4 life _解_,1,0,Positive
this bet star wars,1,0,Positive
Go on Em,1,0,Positive
DJ Cummerbund  Hey Trumpn,1,0,Positive
Donald Trump is Like Hitler,1,0,Positive
Truth,1,0,Positive
Yo,1,0,Positive
He works better withs mom's spaghetti.,1,0,Positive
I bet Slim Shady have shade  10 pounds after this stupid rant.,2,0,Positive
Colin Capanigger started all this BS.,1,0,Positive
Kendrick lamar watch out,2,0,Positive
God ,1,1,Positive
"he is your president he deserves respect and you humiliated not only him, but also people who voted for him. I think you set this video as a model for upcoming generation to mock and abuse whoever you can.",0,0,Positive
"Just because he's an idiot , doesn't mean you can censor his words",0,0,Positive
Somebody please get him his purple pills,0,0,Positive
Once a legend always a legend,1,0,Positive
"That was just embarrassing, from the best to the absolute worst choker, needs to start smoking weed again, every year more and more places are legalizing anyway.",2,0,Positive
Eminem please shave your beard it don't look good in my opinion,2,0,Positive
All You just did was separate this country even more and fueled a fire that is already lit good job you must of been that broke to come out and do this. This doesn unite Americans and just shows the other side of the hate. The same racism you think he shows you just did in return. I served this country for 8 years and i don agree by any means how this was handled. Take some notes from logic that how you unite a divided front. #washedup #hasbeen,1,0,Positive
"Oh God. Assaults, robbery, drug use,  killing women, homosexuals, rape, incest, abortions are all on the table BUT RACISM?? Hey bub That's taking it TOO far Eminem WON'T stand for that",1,0,Positive
"He literally just threw a little temper tantrum. Jumping up and down because he can't get his way. It's pathetic. Calling out his own fans, because he thinks it means something. Dumbest stuff he's pulled yet. Rip slim shady. You died years ago, Somewhere between relapse and recovery. We used to use your music to escape politics. Now you're just another Kanye.",2,0,Positive
Upchurch just roasted your fake ass just like ICP did,1,3,Positive
boooooooy. best of 2017 down,0,0,Positive
#MakeAmericaGreatAgain #DonaldTrumpIsGreat,0,0,Positive
idiotchild like idiot,0,0,Positive
Have a nice day and sub my channel new videos coming soon,1,1,Positive
"Hey Eminem, let me go ahead and spit at younI'm gonna tell you straightup, dude, you're so hypocritical,nit's pitifulnYou call Trump a racist, yet you call him orange again and againnFrom what I know, the definition of racism is making fun of one's skin.nnYou think you're such a tough guy? Well, when you battle, it's Hollywood: fake scenes, fake dudes, and film crewsnTrump is fighting real enemies of America  ISIS, North Korea, and fake newsnnYou call Trump a Neo Nazi; are you that much of a pinhead? I mean, put both of you in a police lineup, you're the one that looks like a skinheadnnYou made your millions on the backs of young black men, infecting the minds of teens, selling them drugs, sex, and sin....nnNOW you suddenly care about gun violence? I'm about to lose it You are such a hypocrite because YOU GLORIFY GUN VIOLENCE IN EVERY OTHER LINE OF YOUR MUSICnnYou have a gift for rapping, so why not use it for good,n'cause your music has probably killed as many young black kids as your homie planned parenthoodnnYou talk about police brutality? Dude, is it even computing,nthat you're mad at the same cops that you and your boys rap about shooting?nnYou think Trump treats women bad? Listen to what YOUR songs say about females Bro, you are so lost that *cough, cough*..................nit's like you're hanging around Hillary's emails.nnYou're mad at Trump because he's rich? You yourself rap about money, so shouldn't he be your hero?nOh wait a minute, you rappers are just jealous because his bank account ends with a couple extra zeros nnYou act like you fight for civil rights? Raise your black power fist like an OG?nLast I checked, Trump donated more money than all of you to the NAACPnnSo while you used up your skill in your 40's, and your popularity and money are halfspent........nYou can say what you want about Trump; he is still our president",2,1,Positive
A total has been.  He'll be forgotten again by the end of next week.,0,1,Positive
Lmao all I see is butthurt Trump supporters attacking Em. Dont see a single counter argument to any of his rhymes.  Smfh.,0,1,Positive
_ since when rappers know anything?,0,1,Positive
How can anyone support Trump? I'm not into politics but plz tell me how Trump is a good president or a better president then Obama? I don't recall being concerned about the world ending when Obama was president...,3,0,Positive
This is really  gay,3,0,Positive
bruh that was amazing,29,3,Positive
Any liberals want to be honest and say that wasn't that great or is that not allowed in your cult? You guys are like Scientologists,0,0,Positive
Trump is so own by Eminem.,0,0,Positive
"What's a matter Eminem scared your black counterparts won't like you if you talk shit about Obama Pfft goat my ass, more like sheep of all time",0,0,Positive
 my reaction after watching this,0,0,Positive
He's gon get rid of all immigrants lmaoooo finny voice,0,0,Positive
"Yo, eminems beard made me trip, i thought it was some bum with a beard, wearing a chain dat he stole dat was rappin",0,0,Positive
This is hilarious.  What a loser.,0,0,Positive
UH OH MR E SOUND TO ME YOU DUNT IT AGAIN #1 HITTIN IN THE END BURNTEM UP SERVEDEM ASHES FA DINNER  SPITIN DAT CIDER IN HIS FAITH FOR THE AREIAN RACE MAYBE THEY WILL TURN AROUND IN HIS 2 TERMS WUAHAHAHAHAHAHAHA  YOU SOUNDN LUDA GET THAT OUTTA MY WAY AS YOU NEGOTIATIN FOR THOSE PITCHERS ON THEY KNEE YOU MIGHT AS WELL STAN SI SOY HOMBRE SUCIO ONLY JESUS CARE FOR THE FATE OF ME AN MANKIND TIME TO GAG WIT SOME SOCKO TIME WELL IM TO POE FA SOCKS OF ANYKIND THESE SOUR PADS GONNA DEAL JUSTICE FOR THESE TIMES  WIT CRACKA BLACK  AND MR G. WE SINK THESE SHURIKENS IN YA MIND LIKE WHEN YOU MADE HI DAT INFAMOUS RAP NOW IMA TAKE YOU TO MYDAPS NATION CAUSE ITS THE PLACE BE FA DRAWIN THAT LINE IN DA SAND GOTTA SHOW WERE KNG KILLA B LIKE IN Y2K WHEN YOU TOLD THE NATIONS THE M THAT YOU B  ,0,0,Positive
its just not my type music nomo,0,0,Positive
The rap god is the truth,0,0,Positive
I got chills That was beautiful Damn I love Em_锯_,0,0,Positive
"I love Eminem, but I don't agree with his raps against Trump, I'm all for Trump, he is way better then Obama, and when was he racist against black people?? Let's just see what Trump does.",0,0,Positive
can people understand that he's freestyling and adressing real issues in the american system due to donald trump,0,0,Positive
Ehh still like your music and trump so...,0,0,Positive
Stan was lucky he killed himself in order to avoid seeing what became of Eminem.,0,0,Positive
"Em was for free speech. Anti gov, counter culture, antiEstablishment. Why is he doing what every celeb has done already. Im tried if it.",0,0,Positive
They gave him a pass to say that... Ain't falling for it...nBut that fantastic four reference tho...,0,0,Positive
I guess all those black dudes behind Eminem got nothing to say... smh.,0,0,Positive
That doesnt even look like him,0,0,Positive
Some of the dumbest shit iv'e ever heard,0,0,Positive
That's enough cringe for today.,0,0,Positive
Did Eminem loose his talent or what? This is terible,0,0,Positive
"Hi, I am a White Christian American. I work in the Mainstream media. As an ideal father and husband it's my duty to provide my family so that me and my family can live LAVISHLY. But my salary is not enough for that. So I have to take bribes from Hindus and Muslims and lobby for them ( even if it directly or indirectly harms other White Christian Americans ). I don't even hesitate to say what Hindus say, 'Jai Hind'. I don't even hesitate to say what Muslims say, 'Allah Ho Akbar'. I don't even hesitate to say 'Death to White Christians'. At the same time I wish myself and my family a happy and LAVISH life.",0,0,Positive
"Before you treat him like some righteous activist championing a just cause, may I remind you that he's dropping an album next month and is performing the EXACT same stunt every major rapper does before a major release: dissing celebrities to gain relevancy and attention. Trump's been president for almost a year, and Em decides to speak on it now, right before he drops an album? Please.",0,0,Positive
This needs to be the national anthem for as long as Trump is president.,0,0,Positive
The text is killing it,0,0,Positive
he's the new king of crap,0,0,Positive
"Stupidity will bring this country down, especially if you believe in this he is saying.",0,0,Positive
Why he hating our president he the people that are going to start world war 3,0,0,Positive
"This is most idiotic thing I have ever seen. Yeah, you're hard, there, Marshall. You'd pee your pants if you ever came into contact with The Donald.",0,0,Positive
"Everyone knows Em can do 100x better than this, he probably thought about this freestyle in 2 minutes. If he took his time to write a diss track about trump he would murder his career, like he murdered Ja Rule's career .",2,0,Positive
speaking the truth about a races president that no one respect be honest he's a member of the KKK,3,0,Positive
"fuk up, where have you been for the last fuking 3 years",1,0,Positive
Pure shit. This is idiotic. You used to be good.,1,0,Positive
That's Why you're a Legend. Screaming shady till I die .,2,0,Positive
I would say that we've officially reached the peak of free expression with this one.  I fucks with it,1,0,Positive
I'm not with you,1,0,Positive
"This is the most hypocritical freestyle of all time. Anyone remember when Eminem was endorsing Trump and hanging out with him? Both Trump and Eminem are very similar, they have been slandered by the feminists and new outlets for saying offensive yet true things. They both hate the mainstream. Oh, and also, Eminem is from Detroit, one of the most problematic places in the world that Trump promised to fix up.",1,0,Positive
Ok look I love em but got this is shi but bro this sucks don get me wrong I love em I been a fan since I was little but it sucks come on em all love,0,1,Positive
Why can't everyone just *love* each other? Eminem is just dividing us up even more..,1,1,Positive
"Idk, seems like a joke...",0,0,Positive
Eminem is back,0,0,Positive
Eminem wearing those Sashiko NMDs ,0,0,Positive
im seriously confused. Wtf is this,0,0,Positive
Well that was classless.,0,0,Positive
Eminiem,0,0,Positive
Rap God ,0,0,Positive
What a sellout,0,0,Positive
Mosh 2.0?,0,0,Positive
Fire,0,0,Positive
Eminem a bitch,0,0,Positive
cmon its eminem don't censor it like wtf,0,0,Positive
"Props to Obama? Yet thanks to Trump, ISIS is fleeing from Raqqa???",0,0,Positive
When he went redneck_,0,0,Positive
Eminem Now Supports Trump  :Dn,0,0,Positive
 u,0,0,Positive
Thank you Eminem,0,0,Positive
True though,0,0,Positive
Yo,0,0,Positive
TY  VAJCOS,0,0,Positive
Dude went hard lol,0,0,Positive
"180,000+ Butthurt Trump Supporters LMAO",2,0,Positive
Eminem over Trump any day,2,0,Positive
_,1,0,Positive
_,2,0,Positive
Damn that was raw.,2,0,Positive
He went ham,1,0,Positive
I DONT HEAR THEM DUMP TRUMP SUPPORTERS TALKIN SHIT NOW,1,0,Positive
You wreckt him,1,0,Positive
AGAINST,1,0,Positive
You amazing man,1,0,Positive
woohoooooo donald thumbs up,1,0,Positive
top 3 wrappers:n1. plasticn2. papern3. aluminum foil,1,0,Positive
   ,1,0,Positive
Fock off Marshall  you chug cocks.,1,0,Positive
Garbage.,1,0,Positive
Title should be called:Eminem *KILLS* Donald Trump,3,2,Positive
Eminems freestyle so sick made me vomit ,0,1,Positive
Stay retired u monkey joke,0,1,Positive
This is kinda terrible,1,1,Positive
No respect worst rap ever Eminem highly disappointed,1,1,Positive
Baby _も,1,1,Positive
That isn't him..,1,2,Positive
LMAO he killed him,2,2,Positive
This shit is trash dawg he actually had a reason to hate on bush lol.,0,2,Positive
It's very bold of him to risk his fan following..... characterstic of an honest and strong man ,0,3,Positive
Eminem tried to kill Trump but commited suicide...........,1,1,Positive
donald trump get pressed by the legend EMIN3M _ This Is lit,1,1,Positive
"Guys... I figured out the Trump/Against Trump debate. nnTrump supporters hear his words/theories and agree with him. After all, a lot of what he says makes sense IF IT WAS THE TRUTH. THE PROBLEM IS, a lot of what he says are outright lies and fabrications of the truth. So people that pay attention to the details realize that he is wrong and is making this country worse. nnGood intentions on both sides, just one side needs to pay attention to the details and the reality of the situation a bit closer....",1,1,Positive
I'm a Muslim American and I support Trump.,0,4,Positive
"I hate the orange piece of shit,just as much as i hate this wigger.",0,1,Positive
Did Em just choke when he said stop? Looks like he choked the first time in his career,0,1,Positive
This is not freestyle. This is memorized you idiots,0,1,Positive
You realise Trump was voted in right ? Maybe u should vote a different way next time . Tho i do understand his opponent is just as evil and useless . Hmm hard to choose from 2 piles of shit I guess,0,1,Positive
"lol who this guy? His irrelevant head ass, trying to get hype. Lame",0,1,Positive
This was a nice way to commit career suicide lol. Goodbye Eminem,0,1,Positive
"When you rap about rape, drugs, sex and killing but still get support from Liberals and AntiTrump Supporters",0,1,Positive
Loses half of his fans album flops ,3,0,Positive
Money doesnt do nothing for you demon possessed bitch so shut the fluck mnm chump..you have no balls..if you did u piece of devil you would run for president and help all your fellow freaks..,3,0,Positive
This is my opinion but this doesn't sound that good,3,0,Positive
"I love this guy, he's got the balls to say what he feels and everyone else is affraid to do so. Yo Shady :)",3,0,Positive
"i hate trump, voted for obama and hilary, born and raised in metro detroit, and a huge fan of eminem. but i cant stand that kneeling shit during the anthem. so now i cant be an eminem fan anymore? wow of thx Em",0,0,Positive
"DAMN he aged, but this is impressive",0,0,Positive
"Even eminem needs to use Trump for PR and promoting his new album, hahahaha. Would be nice if celebrities didn't lecture us about what is right",0,0,Positive
"Hey Eminem, thanks for your support.. take care, stay strong.",0,0,Positive
Wow that was bad Eminem used to be pretty good back in the day. What happened to him?,0,0,Positive
0:03 when you realize one of them niggas in the back had kryptonite in their pockets,0,0,Positive
I love Eminem but this is sucks.  I'm not talking about the subject of Trump (exactly) just saying it does nothing for me.,0,0,Positive
is this really eminem ni think this in not,0,0,Positive
"All u jerks who believe its just a freestyle ,a Cypher, Marshall presented for the BET..open your eyes..coz its a message and ''the calm before the storm'' thats soon to rise..to blow off such sophisticated political criminals in suits and ties as Donald Trump coz  ''Racism is the only thing he is fantastic for''....love and respect to sir Mr. Marshall Bruce Mathers III..love and respect to the former president Mr. Barack Hussein obama II for his noble deeds..heartfelt support and acceptions from Nepal. America.. unite and rise against..../ .",0,0,Positive
Yall should at least respect eminem for being brave enough to make these statements,0,0,Positive
I this an ad for peer pressure? All the weird looking fucks in the background are black. Eminem is a scared little white bitch...,0,0,Positive
The only one with the balls to stand up and say it. Can always count on Eminem,0,0,Positive
Eminem looks so old but he is still beast,0,0,Positive
I'm just here for the Regal,0,0,Positive
"to be honnest dafuk is this? not heard much from eminem for ages then he do this? guess its one way to get popular again knowing half murica hate trump and half love him so ether way his doomed to get supporters whit it, not hard to see his just after publicity when he go from rapping about killing, lyrics  and how good he is to political crap lol.nBut dont get me wrong i like some of his songs but when he do shit like this just for publicity and never had anything to do whit political crap before it just get pathetic.nPS. before the election the left always screamed trump would nuke everyone and so on, well how long have he been in office now? not one nuke dropped, where are all the camps for coloured people the left said trump would make?nits really amazing people actualy go around still ripping on him after been proven wrong over and over.nbefore anyone think im a trump supporter im not from murica so yeah didnt vote for him and i couldnt vote for him i simply seen what he done good and bad and compared it to other presidents through the years and of what i seen trump already done alot more good than 2 times voted obama lol",0,0,Positive
He looks like Mariah Carey's impersonation of him,0,0,Positive
This is trash if y'all werent dumb you would know that donald trump is really a savior,0,0,Positive
This wasn't freestyle.nThis was slam poetry.,0,0,Positive
